user_id,song_id,rating
1000,25449,4
1000,25452,3
1000,25453,4
1000,25454,5
1000,25456,4
1000,25457,1
1000,25465,4
1000,25476,2
1000,25477,2
1000,25478,2
1000,25480,5
1000,25491,4
1000,25493,1
1000,25497,3
1000,25500,4
1000,25507,2
1000,25519,1
1000,25529,1
1000,25535,5
1000,25536,4
1000,25538,5
1000,25542,1
1000,25543,4
1000,25549,1
1000,25558,1
1000,25562,5
1000,25567,3
1000,25578,5
1000,25580,5
1000,25582,3
1000,25585,3
1000,25590,5
1000,25592,5
1000,25593,4
1000,25598,5
1000,25599,5
1000,25607,5
1000,25615,2
1000,25616,3
1000,25620,5
1000,25627,1
1000,25629,1
1000,25631,1
1000,25634,5
1000,25642,2
1000,25646,4
1000,25653,4
1000,25659,4
1000,25662,1
1000,25664,1
1000,25666,3
1000,25670,2
1000,25672,1
1000,25673,3
1000,25680,1
1000,25685,4
1000,25691,3
1000,25692,4
1000,25696,4
1000,25698,2
1000,25699,5
1000,25700,3
1000,25701,5
1000,25702,4
1000,25705,5
1000,25711,3
1000,25714,1
1000,25716,4
1000,25720,3
1000,25721,2
1000,25723,3
1000,25728,2
1000,25732,2
1000,25736,3
1000,25738,3
1000,25739,4
1000,25744,1
1000,25745,2
1000,25753,3
1000,25757,4
1000,25758,5
1000,25762,1
1000,25767,1
1000,25768,4
1000,25771,4
1000,25772,2
1000,25775,4
1000,25777,5
1000,25779,3
1000,25784,3
1000,25793,4
1000,25795,4
1000,25796,1
1000,25805,2
1000,25807,2
1000,25809,3
1000,25817,5
1000,25825,2
1000,25826,3
1000,25827,5
1000,25828,3
1000,25829,4
1000,25837,1
1000,25841,5
1000,25844,1
1000,25847,1
1000,25849,1
1000,25851,5
1000,25861,5
1000,25862,2
1000,25864,5
1000,25869,1
1000,25870,2
1000,25874,4
1000,25877,4
1000,25881,2
1000,25882,1
1000,25888,1
1000,25890,3
1000,25891,3
1000,25898,3
1000,25900,1
1000,25902,4
1000,25910,4
1000,25911,2
1000,25915,3
1000,25916,4
1000,25917,2
1000,25919,2
1000,25921,4
1000,25928,2
1000,25932,4
1000,25933,1
1000,25938,3
1000,25944,2
1000,25945,1
1000,25949,2
1000,25951,3
1000,25952,1
1000,25954,3
1000,25958,1
1000,25960,3
1000,25964,4
1000,25969,2
1000,25970,3
1000,25972,2
1000,25973,3
1000,25978,5
1000,25984,4
1000,25985,2
1000,25988,2
1000,25989,1
1000,25996,5
1000,25997,2
1000,26001,1
1000,26002,3
1000,26003,4
1000,26004,1
1000,26008,2
1000,26011,4
1000,26012,4
1000,26016,3
1000,26024,3
1000,26026,1
1000,26028,4
1000,26040,3
1000,26041,2
1000,26042,5
1000,26045,5
1000,26047,2
1000,26048,5
1000,26050,3
1000,26051,5
1000,26055,1
1000,26058,1
1000,26063,4
1000,26069,4
1000,26072,3
1000,26074,5
1000,26076,3
1000,26077,5
1000,26080,1
1000,26081,2
1000,26082,4
1000,26084,5
1000,26085,1
1000,26091,5
1000,26092,4
1000,26093,1
1000,26100,1
1000,26104,3
1000,26106,2
1000,26109,1
1000,26115,4
1000,26116,5
1000,26121,3
1000,26125,5
1000,26127,1
1000,26130,1
1000,26131,2
1000,26132,1
1000,26139,1
1000,26140,2
1000,26145,1
1000,26150,4
1000,26154,5
1000,26158,3
1000,26159,3
1000,26160,4
1000,26163,4
1000,26165,2
1000,26167,4
1000,26169,2
1000,26170,1
1000,26171,2
1000,26175,2
1000,26176,4
1000,26177,1
1000,26181,1
1000,26182,5
1000,26185,2
1000,26187,1
1000,26189,4
1000,26190,3
1000,26191,1
1000,26193,2
1000,26194,5
1000,26195,1
1000,26196,4
1000,26197,3
1000,26202,3
1000,26204,5
1000,26205,2
1000,26209,5
1000,26210,5
1000,26213,5
1000,26214,4
1000,26216,5
1000,26222,4
1000,26224,5
1000,26226,1
1000,26246,2
1000,26247,4
1000,26249,1
1000,26250,4
1000,26251,4
1000,26254,1
1000,26258,2
1000,26261,4
1000,26265,3
1000,26266,5
1000,26272,5
1000,26273,2
1000,26279,3
1000,26282,3
1000,26284,4
1000,26286,2
1000,26293,3
1000,26295,4
1000,26300,1
1000,26301,1
1000,26302,5
1000,26308,4
1000,26309,3
1000,26312,5
1000,26314,3
1000,26316,2
1000,26320,3
1000,26331,5
1000,26333,5
1000,26334,3
1000,26335,2
1000,26337,5
1000,26339,2
1000,26343,3
1000,26344,4
1000,26346,2
1000,26348,3
1000,26349,5
1000,26350,2
1000,26351,5
1000,26353,2
1000,26354,1
1000,26356,1
1000,26358,5
1000,26360,3
1000,26361,4
1000,26362,2
1000,26367,1
1000,26368,3
1000,26369,1
1000,26373,1
1000,26374,2
1000,26377,3
1000,26379,3
1000,26381,1
1000,26384,3
1000,26388,1
1000,26389,2
1000,26390,4
1000,26393,4
1000,26396,2
1000,26400,5
1000,26402,4
1000,26411,1
1000,26418,4
1000,26419,2
1000,26425,4
1000,26428,3
1000,26429,4
1000,26436,3
1000,26438,2
1000,26439,1
1000,26444,2
1000,26448,4
1000,26450,2
1000,26451,1
1000,26456,3
1000,26457,1
1000,26459,4
1000,26462,1
1000,26464,2
1000,26473,4
1000,26476,1
1000,26477,4
1000,26478,1
1000,26483,4
1000,26490,2
1000,26492,5
1000,26494,4
1000,26496,5
1000,26497,3
1000,26498,3
1000,26500,4
1000,26502,5
1000,26506,1
1000,26518,5
1000,26519,1
1000,26521,5
1000,26523,3
1000,26524,5
1000,26527,2
1000,26535,2
1000,26542,5
1000,26543,4
1000,26548,1
1000,26554,1
1000,26558,5
1000,26566,5
1000,26567,2
1000,26568,3
1000,26570,1
1000,26573,3
1000,26576,1
1000,26578,4
1000,26583,4
1000,26585,2
1000,26586,5
1000,26587,3
1000,26589,1
1000,26590,1
1000,26591,4
1000,26593,2
1000,26595,4
1000,26597,4
1000,26599,2
1000,26600,4
1000,26603,1
1000,26606,5
1000,26611,5
1000,26624,4
1000,26626,2
1000,26627,1
1000,26631,5
1000,26634,5
1000,26638,3
1000,26639,1
1000,26643,2
1000,26650,1
1000,26655,1
1000,26656,2
1000,26657,1
1000,26658,1
1000,26662,5
1000,26663,4
1000,26664,5
1000,26667,2
1000,26670,3
1000,26678,1
1000,26682,4
1000,26689,5
1000,26693,1
1000,26698,3
1000,26699,1
1000,26701,2
1000,26707,4
1000,26708,5
1000,26709,4
1000,26710,4
1000,26715,1
1000,26720,5
1000,26722,5
1000,26724,5
1000,26729,2
1000,26734,1
1000,26736,2
1000,26739,3
1000,26741,5
1000,26742,5
1000,26745,3
1000,26746,2
1000,26751,5
1000,26755,4
1000,26758,3
1000,26759,4
1000,26763,5
1000,26765,3
1000,26767,3
1000,26772,2
1000,26778,5
1000,26781,4
1000,26784,4
1000,26785,2
1000,26786,4
1000,26793,1
1000,26804,5
1000,26805,1
1000,26808,4
1000,26813,2
1000,26817,1
1000,26818,5
1000,26820,3
1000,26825,5
1000,26829,3
1000,26830,4
1000,26834,4
1000,26835,4
1000,26837,1
1000,26842,2
1000,26844,5
1000,26846,2
1000,26850,1
1000,26851,4
1000,26852,2
1000,26853,5
1000,26854,3
1000,26860,5
1000,26864,1
1000,26868,5
1000,26872,1
1000,26879,2
1000,26881,1
1000,26882,3
1000,26884,1
1000,26886,2
1000,26888,4
1000,26900,2
1000,26901,5
1000,26903,1
1000,26904,1
1000,26906,5
1000,26912,4
1000,26915,4
1000,26917,2
1000,26919,5
1000,26924,4
1000,26925,4
1000,26926,5
1000,26929,3
1000,26935,4
1000,26936,3
1000,26937,3
1000,26939,3
1000,26943,2
1000,26944,3
1000,26945,4
1000,26947,3
1000,26953,4
1000,26954,2
1000,26955,5
1000,26957,2
1000,26967,4
1000,26968,2
1000,26970,3
1000,26972,1
1000,26973,2
1000,26975,1
1000,26979,5
1000,26982,5
1000,26987,4
1000,26990,4
1000,26995,5
1000,27000,1
1000,27001,5
1000,27003,3
1000,27005,3
1000,27008,1
1000,27011,5
1000,27015,1
1000,27020,5
1000,27026,4
1000,27029,4
1000,27031,5
1000,27034,1
1000,27035,3
1000,27037,1
1000,27038,1
1000,27040,4
1000,27045,4
1000,27047,2
1000,27049,1
1000,27050,1
1000,27053,4
1000,27055,3
1000,27058,4
1000,27061,3
1000,27062,2
1000,27064,2
1000,27071,5
1000,27078,3
1000,27079,5
1000,27083,1
1000,27090,5
1000,27091,5
1000,27097,4
1000,27098,1
1000,27103,2
1000,27105,3
1000,27106,3
1000,27108,3
1000,27113,3
1000,27114,3
1000,27118,3
1000,27123,2
1000,27124,3
1000,27126,5
1000,27127,4
1000,27137,2
1000,27140,3
1000,27141,1
1000,27149,5
1000,27151,5
1000,27160,5
1000,27161,3
1000,27162,5
1000,27165,1
1000,27169,1
1000,27171,4
1000,27174,4
1000,27178,5
1000,27184,2
1000,27185,2
1000,27186,3
1000,27192,2
1000,27193,5
1000,27194,1
1000,27197,5
1000,27200,5
1000,27202,1
1000,27203,2
1000,27211,4
1000,27217,4
1000,27219,4
1000,27222,1
1000,27224,4
1000,27225,3
1000,27236,5
1000,27241,1
1000,27243,2
1000,27246,2
1000,27247,3
1000,27250,5
1000,27273,2
1000,27275,4
1000,27279,5
1000,27282,3
1000,27284,4
1000,27289,5
1000,27294,2
1000,27297,1
1000,27301,1
1000,27304,5
1000,27305,2
1000,27308,1
1000,27310,1
1000,27317,3
1000,27322,2
1000,27323,3
1000,27328,3
1000,27333,1
1000,27334,2
1000,27338,4
1000,27341,3
1000,27342,2
1000,27348,3
1000,27352,4
1000,27356,4
1000,27358,4
1000,27361,3
1000,27379,2
1000,27386,4
1000,27392,5
1000,27393,3
1000,27399,1
1000,27404,4
1000,27409,3
1000,27411,3
1000,27413,4
1000,27416,5
1000,27417,3
1000,27418,1
1000,27423,1
1000,27425,5
1000,27429,3
1000,27430,1
1000,27438,2
1000,27440,5
1000,27448,5
1000,27454,1
1000,27456,2
1000,27469,3
1000,27474,1
1000,27477,1
1000,27479,1
1000,27480,2
1000,27482,4
1000,27484,4
1000,27485,2
1000,27487,1
1000,27488,1
1000,27489,5
1000,27492,5
1000,27498,5
1000,27501,2
1000,27505,3
1000,27506,1
1000,27508,3
1000,27510,5
1000,27511,3
1000,27512,1
1000,27513,2
1000,27514,1
1000,27517,2
1000,27521,3
1000,27522,4
1000,27523,3
1000,27524,5
1000,27532,1
1000,27534,5
1000,27536,1
1000,27537,4
1000,27539,3
1000,27540,3
1000,27543,3
1000,27544,2
1000,27545,4
1000,27547,4
1000,27550,4
1000,27552,4
1000,27558,1
1000,27562,3
1000,27566,3
1000,27569,4
1000,27576,2
1000,27579,1
1000,27581,1
1000,27582,1
1000,27583,2
1000,27584,5
1000,27596,2
1000,27607,1
1000,27611,2
1000,27612,5
1000,27613,2
1000,27616,1
1000,27617,4
1000,27622,5
1000,27625,1
1000,27627,5
1000,27631,1
1000,27639,4
1000,27643,2
1000,27645,5
1000,27652,5
1000,27655,5
1000,27656,4
1000,27661,2
1000,27663,4
1000,27665,5
1000,27666,4
1000,27669,1
1000,27670,2
1000,27673,1
1000,27675,4
1000,27676,5
1000,27677,3
1000,27678,2
1000,27679,3
1000,27680,4
1000,27684,1
1000,27692,4
1000,27697,5
1000,27698,2
1000,27701,2
1000,27705,5
1000,27706,2
1000,27707,4
1000,27710,3
1000,27714,5
1000,27716,2
1000,27718,5
1000,27721,3
1000,27731,5
1000,27732,2
1000,27740,5
1000,27744,2
1000,27752,5
1000,27753,5
1000,27755,4
1000,27760,4
1000,27765,4
1000,27767,3
1000,27768,2
1000,27769,4
1000,27773,5
1000,27777,1
1000,27782,2
1000,27790,5
1000,27791,4
1000,27792,2
1000,27796,4
1000,27798,2
1000,27800,5
1000,27807,2
1000,27811,1
1000,27812,4
1000,27814,1
1000,27818,5
1000,27823,3
1000,27824,3
1000,27826,3
1000,27827,1
1000,27836,3
1000,27842,2
1000,27844,2
1000,27847,4
1000,27848,5
1000,27851,5
1000,27852,1
1000,27858,4
1000,27859,3
1000,27873,1
1000,27874,2
1000,27893,4
1000,27900,2
1000,27903,5
1000,27905,5
1000,27908,4
1000,27909,5
1000,27910,3
1000,27911,1
1000,27913,4
1000,27922,3
1000,27928,2
1000,27930,4
1000,27931,3
1000,27932,3
1000,27936,2
1000,27937,1
1000,27940,4
1000,27942,1
1000,27943,2
1000,27944,5
1000,27946,2
1000,27947,4
1000,27948,2
1000,27952,2
1000,27955,4
1000,27960,3
1000,27961,5
1000,27968,1
1000,27977,4
1000,27979,5
1000,27981,2
1000,27982,4
1000,27984,1
1000,27986,4
1000,27992,1
1000,27993,2
1000,27997,1
1000,27998,3
1000,27999,1
1000,28002,2
1000,28003,3
1000,28004,4
1000,28006,4
1000,28007,3
1000,28008,3
1000,28013,2
1000,28015,5
1000,28016,4
1000,28019,1
1000,28023,2
1000,28027,1
1000,28030,1
1000,28038,3
1000,28041,1
1000,28043,1
1000,28049,3
1000,28052,1
1000,28053,1
1000,28055,1
1000,28062,3
1000,28063,2
1000,28067,5
1000,28069,4
1000,28070,5
1000,28071,3
1000,28072,3
1000,28074,5
1000,28075,1
1000,28079,5
1000,28085,5
1000,28086,1
1000,28087,4
1000,28090,1
1000,28093,4
1000,28095,1
1000,28096,3
1000,28099,1
1000,28101,1
1000,28102,5
1000,28105,4
1000,28108,3
1000,28111,1
1000,28117,5
1000,28118,5
1000,28120,4
1000,28124,4
1000,28126,1
1000,28131,1
1000,28132,3
1000,28133,4
1000,28134,4
1000,28135,3
1000,28141,5
1000,28145,5
1000,28148,3
1000,28149,4
1000,28151,4
1000,28152,5
1000,28154,1
1000,28160,2
1000,28164,2
1000,28171,2
1000,28172,5
1000,28174,3
1000,28175,3
1000,28178,4
1000,28179,5
1000,28180,1
1000,28181,2
1000,28193,1
1000,28203,4
1000,28206,1
1000,28208,3
1000,28213,4
1000,28215,3
1000,28223,2
1000,28231,1
1000,28232,5
1000,28234,4
1000,28235,5
1000,28240,1
1000,28242,1
1000,28244,4
1000,28252,4
1000,28256,5
1000,28257,2
1000,28258,1
1000,28259,4
1000,28260,5
1000,28264,4
1000,28265,5
1000,28266,4
1000,28269,4
1000,28271,2
1000,28275,1
1000,28277,5
1000,28279,2
1000,28280,1
1000,28282,2
1000,28284,4
1000,28286,2
1000,28289,4
1000,28290,4
1000,28293,1
1000,28299,2
1000,28302,4
1000,28303,3
1000,28307,2
1000,28309,5
1000,28311,1
1000,28315,3
1000,28318,2
1000,28325,3
1000,28333,2
1000,28334,2
1000,28337,2
1000,28340,1
1000,28344,2
1000,28353,3
1000,28354,4
1000,28355,3
1000,28360,3
1000,28362,3
1000,28364,4
1000,28365,3
1000,28368,4
1000,28369,5
1000,28378,2
1000,28379,5
1000,28381,5
1000,28382,1
1000,28386,4
1000,28390,3
1000,28394,3
1000,28398,4
1000,28399,1
1000,28404,5
1000,28406,3
1000,28414,1
1000,28417,4
1000,28418,2
1000,28421,4
1000,28423,1
1000,28426,2
1000,28441,4
1000,28448,3
1000,28454,4
1000,28456,2
1000,28457,2
1000,28458,2
1000,28459,5
1000,28460,2
1000,28462,1
1000,28464,4
1000,28465,3
1000,28468,2
1000,28471,5
1000,28478,1
1000,28482,2
1000,28487,3
1000,28490,1
1000,28492,2
1000,28493,3
1000,28504,4
1000,28506,5
1000,28507,4
1000,28510,4
1000,28511,3
1000,28514,2
1000,28515,5
1000,28518,2
1000,28521,5
1000,28524,2
1000,28532,2
1000,28535,3
1000,28537,5
1000,28539,5
1000,28540,1
1000,28541,2
1000,28542,2
1000,28544,2
1000,28549,5
1000,28550,3
1000,28553,5
1000,28554,2
1000,28559,5
1000,28567,4
1000,28570,3
1000,28573,2
1000,28574,5
1000,28577,3
1000,28580,1
1000,28581,5
1000,28582,3
1000,28583,3
1000,28585,5
1000,28589,4
1000,28592,2
1000,28595,5
1000,28597,3
1000,28598,2
1000,28604,1
1000,28608,4
1000,28613,5
1000,28617,4
1000,28620,3
1000,28624,4
1000,28626,2
1000,28627,3
1000,28631,2
1000,28633,3
1000,28634,2
1000,28635,3
1000,28641,1
1000,28645,4
1000,28648,5
1000,28649,3
1000,28655,1
1000,28656,4
1000,28657,1
1000,28658,5
1000,28663,1
1000,28665,3
1000,28672,2
1000,28677,1
1000,28679,1
1000,28683,5
1000,28685,4
1000,28691,2
1000,28695,1
1000,28696,1
1000,28700,1
1000,28702,5
1000,28705,1
1000,28710,5
1000,28714,3
1000,28715,1
1000,28716,4
1000,28724,3
1000,28734,4
1000,28741,2
1000,28743,5
1000,28744,2
1000,28745,2
1000,28755,4
1000,28758,2
1000,28759,2
1000,28760,4
1000,28761,4
1000,28762,2
1000,28765,2
1000,28766,2
1000,28767,2
1000,28768,4
1000,28770,5
1000,28771,3
1000,28774,3
1000,28775,2
1000,28778,4
1000,28781,3
1000,28782,5
1000,28790,5
1000,28793,5
1000,28795,3
1000,28797,1
1000,28801,3
1000,28810,5
1000,28818,4
1000,28820,3
1000,28821,2
1000,28825,5
1000,28827,2
1000,28831,3
1000,28833,5
1000,28834,3
1000,28835,4
1000,28839,4
1000,28843,1
1000,28848,5
1000,28855,3
1000,28867,1
1000,28870,1
1000,28877,5
1000,28884,3
1000,28886,1
1000,28888,5
1000,28891,5
1000,28896,3
1000,28898,2
1000,28902,5
1000,28904,4
1000,28905,1
1000,28909,2
1000,28912,5
1000,28920,5
1000,28922,5
1000,28924,2
1000,28925,4
1000,28926,4
1000,28927,2
1000,28930,3
1000,28933,1
1000,28937,2
1000,28941,3
1000,28943,5
1000,28944,2
1000,28945,3
1000,28956,1
1000,28963,1
1000,28964,3
1000,28969,2
1000,28973,4
1000,28976,3
1000,28978,3
1000,28979,1
1000,28981,2
1000,28984,2
1000,28988,2
1000,28989,1
1000,28990,2
1000,28991,1
1000,28993,3
1000,28996,5
1000,29001,5
1000,29002,1
1000,29007,2
1000,29010,5
1000,29013,3
1000,29016,2
1000,29019,3
1000,29021,1
1000,29023,4
1000,29024,4
1000,29025,2
1000,29030,1
1000,29035,4
1000,29050,3
1000,29053,3
1000,29058,5
1000,29070,5
1000,29073,4
1000,29075,2
1000,29081,3
1000,29082,1
1000,29083,3
1000,29088,4
1000,29095,4
1000,29105,5
1000,29108,5
1000,29110,3
1000,29112,5
1000,29113,3
1000,29114,2
1000,29118,1
1000,29120,2
1000,29130,3
1000,29133,1
1000,29137,5
1000,29139,3
1000,29140,1
1000,29143,2
1000,29144,2
1000,29147,1
1000,29148,4
1000,29156,3
1000,29157,4
1000,29158,2
1000,29160,5
1000,29163,4
1000,29164,5
1000,29168,3
1000,29169,3
1000,29170,5
1000,29173,5
1000,29174,4
1000,29175,4
1000,29176,5
1000,29177,2
1000,29179,3
1000,29180,2
1000,29182,5
1000,29187,4
1000,29192,5
1000,29193,3
1000,29196,2
1000,29202,3
1000,29204,4
1000,29205,2
1000,29210,3
1000,29215,4
1000,29216,3
1000,29219,2
1000,29223,5
1000,29224,5
1000,29233,3
1000,29239,2
1000,29240,1
1000,29241,5
1000,29252,4
1000,29262,2
1000,29263,2
1000,29265,4
1000,29266,1
1000,29270,5
1000,29271,5
1000,29273,4
1000,29274,5
1000,29276,2
1000,29286,5
1000,29290,5
1000,29294,5
1000,29299,3
1000,29300,4
1000,29302,2
1000,29303,3
1000,29304,2
1000,29307,4
1000,29311,1
1000,29312,2
1000,29313,1
1000,29314,1
1000,29315,1
1000,29316,4
1000,29318,2
1000,29322,3
1000,29324,3
1000,29325,5
1000,29337,1
1000,29339,3
1000,29345,2
1000,29347,2
1000,29350,4
1000,29353,1
1000,29357,4
1000,29363,3
1000,29369,3
1000,29370,4
1000,29372,5
1000,29373,4
1000,29379,3
1000,29386,4
1000,29389,4
1000,29391,1
1000,29395,1
1000,29397,5
1000,29398,4
1000,29400,5
1000,29407,2
1000,29408,1
1000,29411,3
1000,29414,2
1000,29418,4
1000,29419,5
1000,29424,1
1000,29425,2
1000,29427,3
1000,29431,4
1000,29432,1
1000,29437,1
1000,29438,2
1000,29440,1
1000,29443,4
1000,29448,1
1000,29449,3
1000,29451,2
1000,29453,4
1000,29457,4
1000,29460,2
1000,29463,2
1000,29464,4
1000,29466,2
1000,29469,2
1000,29470,5
1000,29479,2
1000,29486,3
1000,29487,3
1000,29494,4
1000,29495,4
1000,29505,2
1000,29519,5
1000,29526,1
1000,29527,1
1000,29530,1
1000,29531,1
1000,29533,4
1000,29536,3
1000,29537,4
1000,29538,1
1000,29541,1
1000,29542,3
1000,29543,5
1000,29548,3
1000,29549,5
1000,29557,5
1000,29560,4
1000,29564,5
1000,29566,3
1000,29567,2
1000,29575,4
1000,29582,5
1000,29586,2
1000,29591,4
1000,29592,5
1000,29597,1
1000,29598,4
1000,29599,2
1000,29608,5
1000,29609,4
1000,29620,3
1000,29622,2
1000,29625,1
1000,29626,5
1000,29628,3
1000,29631,3
1000,29635,2
1000,29637,4
1000,29641,3
1000,29647,2
1000,29648,5
1000,29649,3
1000,29653,5
1000,29654,5
1000,29655,2
1000,29657,2
1000,29658,1
1000,29659,4
1000,29662,1
1000,29665,4
1000,29666,4
1000,29667,3
1000,29669,3
1000,29680,4
1000,29687,5
1000,29690,4
1000,29694,3
1000,29705,2
1000,29710,1
1000,29711,3
1000,29713,5
1000,29719,2
1000,29729,4
1000,29730,3
1000,29731,2
1000,29741,2
1000,29757,4
1000,29761,1
1000,29764,1
1000,29768,3
1000,29769,2
1000,29771,1
1000,29775,5
1000,29777,3
1000,29786,1
1000,29788,5
1000,29790,5
1000,29793,2
1000,29794,2
1000,29799,3
1000,29805,4
1000,29806,3
1000,29807,2
1000,29809,5
1000,29811,4
1000,29817,3
1000,29820,5
1000,29821,4
1000,29823,1
1000,29832,3
1000,29835,4
1000,29842,3
1000,29850,3
1000,29852,5
1000,29856,3
1000,29866,2
1000,29871,5
1000,29873,4
1000,29876,1
1000,29882,1
1000,29889,5
1000,29893,2
1000,29896,1
1000,29898,3
1000,29904,5
1000,29905,1
1000,29909,2
1000,29914,4
1000,29920,1
1000,29922,5
1000,29927,3
1000,29928,1
1000,29929,4
1000,29932,5
1000,29933,4
1000,29934,3
1000,29935,1
1000,29940,2
1000,29942,1
1000,29949,3
1000,29951,5
1000,29952,4
1000,29954,3
1000,29955,4
1000,29956,5
1000,29958,2
1000,29962,5
1000,29964,2
1000,29967,2
1000,29969,4
1000,29973,1
1000,29974,2
1000,29975,4
1000,29981,3
1000,29983,3
1000,29987,3
1000,29988,4
1000,29990,1
1000,30002,5
1000,30005,2
1000,30006,3
1000,30007,5
1000,30011,2
1000,30021,2
1000,30023,2
1000,30024,5
1000,30029,2
1000,30032,5
1000,30034,4
1000,30039,5
1000,30041,3
1000,30042,3
1000,30043,2
1000,30046,1
1000,30051,2
1000,30053,1
1000,30055,4
1000,30056,3
1000,30060,3
1000,30063,1
1000,30065,3
1000,30068,2
1000,30075,4
1000,30077,5
1000,30091,1
1000,30094,3
1000,30096,2
1000,30103,5
1000,30109,1
1000,30111,2
1000,30119,2
1000,30120,2
1000,30125,3
1000,30126,3
1000,30128,5
1000,30130,4
1000,30132,4
1000,30135,2
1000,30141,4
1000,30142,3
1000,30145,1
1000,30147,4
1000,30152,5
1000,30156,5
1000,30161,3
1000,30164,3
1000,30165,1
1000,30168,1
1000,30169,1
1000,30170,5
1000,30171,5
1000,30177,1
1000,30178,4
1000,30181,5
1000,30184,3
1000,30185,1
1000,30188,3
1000,30189,4
1000,30190,2
1000,30192,5
1000,30194,2
1000,30197,5
1000,30201,3
1000,30202,5
1000,30205,5
1000,30210,3
1000,30213,3
1000,30214,3
1000,30215,1
1000,30220,1
1000,30222,2
1000,30223,4
1000,30226,1
1000,30228,4
1000,30229,4
1000,30230,1
1000,30234,3
1000,30242,3
1000,30245,3
1000,30250,1
1000,30252,1
1000,30254,2
1000,30255,4
1000,30260,3
1000,30263,5
1000,30267,4
1000,30274,5
1000,30275,4
1000,30278,3
1000,30283,4
1000,30288,3
1000,30289,2
1000,30291,1
1000,30294,3
1000,30295,3
1000,30296,2
1000,30302,3
1000,30309,3
1000,30310,5
1000,30312,2
1000,30315,1
1000,30316,4
1000,30325,2
1000,30339,3
1000,30351,1
1000,30352,1
1000,30353,4
1000,30354,5
1000,30357,3
1000,30358,2
1000,30372,2
1000,30375,2
1000,30376,2
1000,30381,3
1000,30384,2
1000,30396,1
1000,30401,4
1000,30403,2
1000,30405,5
1000,30408,5
1000,30410,3
1000,30416,5
1000,30419,2
1000,30425,5
1000,30426,4
1000,30428,3
1000,30429,2
1000,30430,3
1000,30432,3
1000,30433,1
1000,30434,4
1000,30438,1
1000,30441,3
1000,30444,4
1000,30448,4
1000,30449,3
1000,30454,2
1000,30455,1
1000,30463,2
1000,30466,3
1000,30467,4
1000,30469,4
1000,30473,3
1000,30474,1
1000,30476,4
1000,30478,4
1000,30490,5
1000,30494,3
1000,30495,1
1000,30496,5
1000,30498,2
1000,30499,3
1000,30500,4
1000,30503,1
1000,30506,1
1000,30507,4
1000,30509,2
1000,30511,1
1000,30512,5
1000,30517,3
1000,30518,3
1000,30519,1
1000,30521,3
1000,30526,2
1000,30527,2
1000,30530,2
1000,30533,3
1000,30534,2
1000,30535,1
1000,30543,2
1000,30545,1
1000,30546,4
1000,30548,3
1000,30550,4
1000,30551,1
1000,30565,3
1000,30578,3
1000,30580,3
1000,30583,4
1000,30584,5
1000,30590,3
1000,30591,3
1000,30593,1
1000,30594,2
1000,30597,5
1000,30598,5
1000,30606,3
1000,30608,4
1000,30613,1
1000,30614,2
1000,30617,2
1000,30619,3
1000,30620,3
1000,30628,3
1000,30630,2
1000,30631,5
1000,30644,1
1000,30647,3
1000,30648,3
1000,30649,5
1000,30650,2
1000,30652,5
1000,30657,1
1000,30659,1
1000,30664,3
1000,30668,3
1000,30676,2
1000,30680,4
1000,30682,4
1000,30686,3
1000,30688,4
1000,30689,4
1000,30690,5
1000,30695,1
1000,30698,1
1000,30702,1
1000,30704,3
1000,30708,2
1000,30722,4
1000,30727,2
1000,30728,1
1000,30736,2
1000,30745,3
1000,30746,2
1000,30751,1
1000,30752,2
1000,30760,4
1000,30774,3
1000,30775,4
1000,30776,5
1000,30779,2
1000,30780,1
1000,30782,1
1000,30784,2
1000,30785,4
1000,30790,5
1000,30791,3
1000,30794,4
1000,30801,1
1000,30803,1
1000,30805,2
1000,30808,5
1000,30809,2
1000,30811,3
1000,30815,4
1000,30816,1
1000,30822,1
1000,30827,2
1000,30831,4
1000,30833,3
1000,30838,5
1000,30839,4
1000,30843,4
1000,30845,5
1000,30850,4
1000,30851,1
1000,30852,1
1000,30856,2
1000,30857,5
1000,30858,3
1000,30860,1
1000,30867,2
1000,30868,1
1000,30872,1
1000,30874,3
1000,30880,4
1000,30881,2
1000,30883,2
1000,30888,5
1000,30889,1
1000,30891,5
1000,30896,1
1000,30899,4
1000,30903,5
1000,30905,2
1000,30906,3
1000,30908,5
1000,30910,2
1000,30913,1
1000,30915,5
1000,30916,5
1000,30917,3
1000,30922,2
1000,30923,1
1000,30927,2
1000,30931,1
1000,30933,1
1000,30934,5
1000,30935,1
1000,30941,1
1000,30945,4
1000,30948,2
1000,30954,1
1000,30959,5
1000,30960,3
1000,30963,4
1000,30965,5
1000,30966,1
1000,30967,1
1000,30969,4
1000,30970,4
1000,30972,5
1000,30975,2
1000,30984,4
1000,30989,4
1000,30990,2
1000,30991,1
1000,30992,5
1000,30994,1
1000,30997,2
1000,31011,2
1000,31020,2
1000,31032,3
1000,31035,1
1000,31036,2
1000,31037,4
1000,31038,2
1000,31043,4
1000,31048,3
1000,31053,3
1000,31056,1
1000,31057,3
1000,31063,5
1000,31066,2
1000,31067,1
1000,31068,3
1000,31069,2
1000,31070,3
1000,31072,3
1000,31079,2
1000,31081,3
1000,31082,2
1000,31088,2
1000,31093,2
1000,31096,1
1000,31098,2
1000,31100,4
